segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1801,0,1,CADC0872,5,1335,268,-10.750317313432836,497.317663075386,22.30062023970154,-1.474116014732724,-0.12875243252508342,1,1,1,80,90,0.4967066767680425,0.6223949999677747,6675,1340,0.37252259406395954,1.855662921923082
1802,0,1,CADC0872,5,890,179,-10.367414569832404,285.49285713916476,16.896533879442988,-1.2821648276221795,-0.18023865609199644,1,1,1,52,60,0.6491689210560583,0.7139221643881296,4450,895,0.3207784911676008,1.59493216278863
1803,1,0,CADC0872,5,930,187,5.07183252406417,508.20296925214325,22.54335754168272,-1.4607100424150639,-0.15786361440438562,3,1,1,2,4,13.273278485571531,30.467836624292215,4650,935,0.5464548056474658,2.7176629371772365
1804,1,1,CADC0872,5,900,156,23.139875663461535,896.6620521035036,29.94431585632745,0.14491445056618923,-1.1793362184602392,2,1,1,2,3,31.437409759191866,61.3602399639687,20750,780,0.9962911690038929,5.747833667330151
1805,1,0,CADC0872,5,616,124,-9.254690283629033,249.55272953619865,15.797238035055326,-0.7300209167974692,-0.6970441152391554,2,2,1,1,1,44.91214177985607,135.18871245707422,3086,620,0.40511806742889395,2.0125220123886987
1806,0,1,CADC0872,5,560,113,11.806977230088494,344.58290878568886,18.562944507423623,-1.2455118631699378,-0.13114002003175787,1,1,1,31,43,1.6111347631728137,1.1531173906191134,2800,565,0.6153266228315872,3.0494062724397244
1807,0,1,CADC0872,5,510,103,-0.1733588932038841,278.148563330259,16.677786523704487,-1.5021383508452506,-0.04884064057007399,1,1,1,26,34,1.3496870621940928,0.8276034904977171,2550,515,0.5453893398632529,2.700471488643291
1808,0,1,CADC0872,5,580,117,3.741888811965811,422.2759406758204,20.54935377757219,-1.4018470241716383,-0.1044377543967826,1,1,1,26,39,1.685031542182972,0.8876349870416091,2900,585,0.7280619666824489,3.609196074152311
1809,0,1,CADC0872,5,535,108,-6.720361185185185,149.88010902925592,12.242553207123747,-0.5310923193760213,-0.6838269194845958,1,1,1,27,33,0.6895272116590365,0.7298832605557601,2675,540,0.28014973650328207,1.3877787873079253
1810,1,1,CADC0872,5,1115,224,15.332640294642857,319.6047832747919,17.87749376380235,1.5847302560567185,0.6517728758988861,12,4,3,12,21,247.45539533790418,705.3767874245123,5575,1120,0.2866410612329972,1.4268070681910352
1811,1,1,CADC0872,5,695,140,3.177591764285715,484.01657322786724,22.000376661045312,0.1832392950011199,0.3932562302724321,6,2,1,7,10,147.81280346737347,404.8305678963018,3475,700,0.6964267240688737,3.4572612373419087
1812,1,0,CADC0872,5,680,137,-6.574501357664234,465.9054632372504,21.584843368374262,3.499580477354261,1.491492411284936,10,5,1,10,15,574.9235498848712,1786.43359137827,3400,685,0.6851550929959564,3.4007698046514627
1813,0,1,CADC0872,5,785,158,2.8054418291139243,634.4314077537252,25.187921862546048,-1.3453066103818867,-0.2583843496294724,1,1,1,38,56,1.5514252105638213,0.953369672150642,3925,790,0.8081928761193952,4.015388656669147
1814,0,1,CADC0872,5,1030,207,-12.21384836231884,334.9221214651256,18.300877614615253,-1.4903302788376305,0.09325928315380232,1,1,1,57,64,0.6206478756894797,0.9068351352939971,5150,1035,0.32516710821856853,1.6179812631165489
1815,1,1,CADC0872,5,985,198,-2.3036268717171717,384.28430403974903,19.603170764948946,1.7198640966306193,0.7937532076371354,6,3,1,6,8,141.1211142025681,373.328426701527,4925,990,0.39013634927893304,1.940829818382571
1816,0,0,CADC0872,5,680,137,-2.23144204379562,669.0327011058262,25.865666453927417,-1.376952529898172,-0.061375451616255614,1,1,1,40,47,1.6899295553839262,0.8917754519911941,3400,685,0.9838716192732738,4.883450373035227
1817,1,1,CADC0872,5,525,106,-1.9524160754716984,758.0032671895224,27.53185913064213,-1.2606820415412103,0.06326600981298612,3,1,1,3,12,50.34588288398626,77.43266987492676,2625,530,1.4438157470276616,7.150974218769079
1818,0,1,CADC0872,5,80,17,11.787463529411767,368.34013195031696,19.192189347500637,-1.4662277995718056,0.03367183657673823,1,1,2,1,3,56.05312286321875,13.18244161435556,400,85,4.604251649378962,21.667066585312764
1819,0,1,CADC0872,5,95,20,20.559446499999996,521.5213285004627,22.836841473821696,-1.3821354114304825,-0.2597744034745456,1,1,1,2,4,59.17392730686149,10.272535418544445,475,100,5.489698194741712,26.076066425023136
1820,0,0,CADC0872,5,75,16,11.67344,522.2433377789625,22.852643999742405,-1.5283387300750324,0.004720301349947707,1,1,2,1,4,88.0134693584,23.71739221966327,375,80,6.9632445037195,32.64020861118516
1821,0,0,CADC0872,5,95,20,18.5665415,603.0049968922829,24.556160059998852,-1.3653960005171113,-0.3112730038205591,1,1,1,1,6,65.99495925899336,8.160022011380569,475,100,6.347421019918767,30.150249844614144
1822,0,0,CADC0872,5,75,16,10.62909625,633.319533193461,25.165840601765343,-1.3976355577813675,-0.10095542375831154,1,1,2,1,3,99.71644803203554,13.990603764369387,375,80,8.44426044257948,39.58247082459131
1823,0,1,CADC0872,5,95,20,14.558575999999999,639.9102579213738,25.29644753560021,-1.3928137700410066,-0.3203345234872128,1,1,2,1,3,70.21084271423545,8.992438487888894,475,100,6.735897451803935,31.995512896068693
1824,0,1,CADC0872,5,75,16,9.284875,705.0580494178624,26.552929205981446,-1.376768560190283,-0.09815387848244032,1,1,2,2,2,111.73259979019556,23.44404965328164,375,80,9.400773992238166,44.0661280886164
1825,0,1,CADC0872,5,95,20,10.621027999999999,590.3700312013459,24.297531380807925,-1.196022353402046,-0.48382439113545306,1,1,2,3,4,66.79440461783047,11.300595867409859,475,100,6.214421381066799,29.518501560067296
1826,0,1,CADC0872,5,80,17,5.972781764705882,740.6373039198616,27.214652375510173,-1.4334758664784661,-0.0067025527648723136,1,1,2,1,1,106.50506586094846,20.372400047728895,400,85,9.25796629899827,43.56690023058009
1827,0,1,CADC0872,5,100,21,3.0094304761904764,522.7864879070997,22.86452465954846,-1.3856470213005612,-0.2911360409358956,1,1,2,3,5,56.835201185785,25.759045632062048,500,105,5.227864879070998,24.894594662242845
1828,0,0,CADC0872,5,75,16,4.708849375,613.7507696667684,24.7739938174443,-1.4057316394616737,-0.08773627682758518,1,1,2,1,4,96.14438658292889,12.346363631383676,375,80,8.183343595556913,38.359423104173025
1829,0,1,CADC0872,5,95,20,-0.35653749999999995,351.6982652328687,18.75362005674821,-1.3537965242009777,-0.300659912039458,1,1,2,2,6,41.379931766146264,10.378911708013577,475,100,3.7020870024512496,17.584913261643436
1830,0,0,CADC0872,5,65,14,5.044568542857143,386.2262479243224,19.652639718987434,-1.4704931088164448,-0.0937919759693793,1,1,2,1,2,82.76408940396813,11.8770334163463,325,70,5.941942275758806,27.5875891374516
1831,0,1,CADC0872,5,100,21,-4.819040952380952,267.9038155386753,16.367767579565495,-1.3959447888550631,-0.08537659957204369,1,1,2,2,7,28.364861894574993,9.02222731671911,500,105,2.679038155386753,12.757324549460728
1832,0,1,CADC0872,5,75,16,-1.5877667375,284.0157323058352,16.852766310188816,-1.5055028077330777,0.07759533728133602,1,1,2,1,3,46.895620971387395,7.85370240314028,375,80,3.786876430744469,17.7509832691147
1833,0,0,CADC0872,5,95,20,-3.8527222,198.12687258959596,14.075754778682242,-1.4083009911521447,0.029184278456226006,1,1,2,3,5,23.96121565467548,7.881728468581135,475,100,2.085546027258905,9.906343629479798
1834,0,1,CADC0872,5,75,16,-4.111335674999999,246.58215227735226,15.702934511655847,-1.514132285087866,0.07620044805463047,1,1,2,1,4,41.8418819783758,10.231093385549643,375,80,3.287762030364697,15.411384517334517
1835,0,1,CADC0872,5,95,20,-2.6364468500000005,253.29608391250554,15.915278317155046,-1.4406343658536793,0.13719583247966713,1,1,2,3,5,29.948843900667924,9.099007478476587,475,100,2.666274567500058,12.664804195625276
1836,0,1,CADC0872,5,75,16,-3.24977275,293.22848073038847,17.123915461435463,-1.342376887325378,0.05606945835281397,1,1,2,2,4,51.996108153794125,23.79623442168154,375,80,3.9097130764051795,18.32678004564928
1837,0,1,CADC0872,5,90,19,0.5033332631578951,367.0157709664732,19.15765567512041,-1.429894421601696,0.07147281307617265,1,1,2,3,5,45.57072252253822,9.249150112489644,450,95,4.077953010738591,19.31661952455122
1838,0,1,CADC0872,5,85,18,-2.581062777777778,464.83604912787564,21.560056797881487,-1.3610667717451628,0.059700611123465384,1,1,2,1,5,61.49297575386989,13.257744022048438,425,90,5.46865940150442,25.824224951548647
1839,0,1,CADC0872,5,85,18,3.875377555555556,474.404588593555,21.780830759949332,-1.3747584967009607,0.041085191289991156,1,1,2,1,3,64.48606782365766,10.847651898051934,425,90,5.581230454041823,26.355810477419723
1840,0,1,CADC0872,5,90,19,-1.9448460000000005,574.0221861777112,23.958760113530733,-1.3009509613836434,0.09759840125975743,1,1,2,1,3,70.3649455389124,12.118481816991942,450,95,6.378024290863458,30.21169400935322
1841,0,1,CADC0872,5,90,19,5.266696842105264,538.7831868324322,23.211703660705997,-1.1664914653093739,-0.0010668980575970083,1,1,2,2,3,70.50749958060986,9.641678045811073,450,95,5.986479853693691,28.357009833285904
1842,0,0,CADC0872,5,80,17,5.777653529411765,586.0531956907051,24.208535595750213,-1.116957044717792,-0.15389668141506146,1,1,2,1,3,84.57320876139374,12.18858513455557,400,85,7.325664946133815,34.473717393570894
1843,0,1,CADC0872,5,95,20,5.6908273,619.3378023501486,24.886498394714927,-0.9768611369788323,-0.2118321534734466,1,1,2,2,4,67.75226320787172,18.69152235687923,475,100,6.519345287896302,30.966890117507432
1844,0,1,CADC0872,5,80,17,9.852384705882354,584.3438181354131,24.173204548330226,-1.05536173761611,-0.20765699915340952,1,1,1,1,3,81.81109765941875,14.730301701944,400,85,7.304297726692664,34.37316577267136
1845,0,1,CADC0872,5,95,20,7.6395723,538.7766333635126,23.211562492936846,-0.8116265780560568,-0.2896369727556007,1,1,1,2,5,57.959620522277135,13.222761210218728,475,100,5.671332982773817,26.93883166817563
1846,0,1,CADC0872,5,80,17,11.264297058823528,573.6035691992795,23.95002232147769,-1.0037714659006338,-0.2921281750945943,1,1,1,1,3,77.54964976594648,21.237593976730675,400,85,7.170044614990994,33.74138642348703
1847,0,1,CADC0872,5,90,19,9.549170789473683,478.64530632241394,21.87796394371318,-0.848154225959902,-0.38888636395710713,1,1,1,2,4,51.992193719259106,9.54292965798752,450,95,5.318281181360155,25.19185822749547
1848,0,0,CADC0872,5,85,18,9.550059222222224,504.63606472482365,22.464106141238375,-0.9782997433853757,-0.2762079707573841,1,1,1,1,4,62.90639031982873,15.326485133331008,425,90,5.936894879115572,28.03533692915687
1849,0,1,CADC0872,5,95,20,9.314770499999998,435.3614019824648,20.865315765223034,-0.845606282922557,-0.2402630137009236,1,1,1,3,5,50.103726964350145,16.50161715755554,475,100,4.58275159981542,21.768070099123243
1850,0,1,CADC0872,5,85,18,6.501197777777779,586.1262958427396,24.21004534986954,-1.1382893226309607,-0.28835902863752017,1,1,1,1,3,58.56440903752389,9.03295055044375,425,90,6.895603480502819,32.56257199126331
1851,0,1,CADC0872,5,90,19,10.965714736842104,371.9089190824039,19.284940214644273,-1.120694835662898,-0.13787278969112807,1,1,2,2,3,50.73961441818766,13.710940930112118,450,95,4.132321323137821,19.574153635915994
1852,0,1,CADC0872,5,80,17,6.848825235294118,559.0717727971809,23.644698619292672,-1.0778637750728561,-0.2656563771583488,1,1,1,2,3,70.22378970490637,18.790032170835943,400,85,6.9883971599647605,32.88657487042241
1853,0,0,CADC0872,5,90,19,9.01871652631579,463.1914746953519,21.521883623311226,-0.785075001012062,-0.44673652986223966,1,1,1,1,4,52.088030121902584,7.891108367440529,450,95,5.146571941059466,24.378498668176416
1854,0,1,CADC0872,5,80,17,10.818454705882353,487.9660564442955,22.089953744729648,-0.9778127223071498,-0.17276992681973183,1,1,1,2,3,73.1642024663121,9.88189834566489,400,85,6.099575705553693,28.703885673193852
1855,0,1,CADC0872,5,95,20,9.748626500000002,500.76012470597044,22.37767022515906,-1.1139368528793765,-0.25249636774095746,1,1,1,3,4,52.22856426020735,14.62452709369368,475,100,5.271159207431268,25.03800623529852
1856,0,0,CADC0872,5,80,17,7.2732011764705895,463.68240430482217,21.53328596161817,-1.1640318824394202,-0.12005494045886433,1,1,2,2,3,70.13883046234375,8.916839743182221,400,85,5.796030053810277,27.275435547342482
1857,0,1,CADC0872,5,100,21,5.345763047619048,398.83428872463713,19.970835954577293,-1.326422699722443,-0.09425559412258454,1,1,2,1,3,39.14706547310161,5.723933637195085,500,105,3.9883428872463713,18.992108986887484
1858,0,0,CADC0872,5,80,17,3.7402329411764708,402.866250099209,20.071528344877205,-1.382280532471239,-0.03875242222481748,1,1,2,2,4,54.587978138673435,13.454287824728889,400,85,5.035828126240113,23.698014711718177
1859,0,1,CADC0872,5,95,20,3.5885344000000003,242.65739732765982,15.57746440623954,-1.323976598259642,-0.18469134628087353,1,1,2,3,6,30.646599678249842,13.01381826015862,475,100,2.554288392922735,12.132869866382991
1860,0,0,CADC0872,5,75,16,4.005921875,275.1637621844152,16.58806083255108,-1.4095105114720923,-0.07150836446010767,1,1,2,2,5,43.72681658200889,8.049643600026533,375,80,3.6688501624588694,17.19773513652595
1861,0,1,CADC0872,5,95,20,0.8924950500000003,178.57724919762455,13.36327988173654,-1.3510020170568968,-0.20115079216518997,1,1,2,1,7,19.772049717135285,3.961033644460582,475,100,1.879760517869732,8.928862459881227
1862,0,1,CADC0872,5,80,17,1.7794649235294118,218.42825772296857,14.779318581144686,-1.5351189451322187,0.042249467600183485,1,1,2,1,2,32.34911060663015,8.054044563475964,400,85,2.730353221537107,12.848721042527563
1863,0,1,CADC0872,5,95,20,0.5530715,129.72591142003276,11.389728329509566,-1.376918275764438,-0.22989826203772346,1,1,2,4,6,16.16839553579557,7.685804747683952,475,100,1.3655359096845554,6.486295571001638
1864,0,1,CADC0872,5,75,16,3.0161531249999998,162.60661907530897,12.751730042441652,-1.3979366533410653,0.0024809280219446374,1,1,2,2,4,26.747775985035553,5.719421083165817,375,80,2.168088254337453,10.16291369220681
1865,0,1,CADC0872,5,95,20,0.7505479500000001,110.41467563882645,10.50783877107117,-1.3809027976280437,-0.3075632591689466,1,1,2,2,4,12.942283031652892,2.0188753326016156,475,100,1.1622597435665942,5.520733781941322
1866,0,1,CADC0872,5,75,16,2.7621930625,143.08630921646193,11.961868968370366,-1.491512717451287,0.016991028114493205,1,1,2,2,5,27.173969531768133,13.499033589342067,375,80,1.9078174562194923,8.94289432602887
1867,0,0,CADC0872,5,100,21,0.6012670476190477,110.27843344126954,10.501353886107712,-1.4914071605006392,-0.15230307624461548,1,1,2,3,4,11.337404268697398,4.640729611866192,500,105,1.1027843344126955,5.251353973393788
1868,0,0,CADC0872,5,75,16,3.487229625,132.3639764329446,11.504954429850846,-1.4699521641059456,-0.06994841649149658,1,1,2,1,2,21.681533455600352,2.9604803290676744,375,80,1.7648530191059282,8.272748527059038
1869,0,0,CADC0872,5,100,21,1.1577642857142858,117.87550374603404,10.857048574360991,-1.4794593860591,-0.19667710054355483,1,1,2,4,5,12.29623398842,4.530326668296953,500,105,1.1787550374603404,5.613119226001621
1870,0,1,CADC0872,5,75,16,4.2333039999999995,153.3022130639075,12.381527089333831,-1.4487890352736135,-0.08670244758236875,1,1,2,1,3,25.219929257746134,3.1252985807542046,375,80,2.0440295075187667,9.581388316494218
1871,0,1,CADC0872,5,100,21,1.9658699999999993,152.0187928516762,12.32959013315837,-1.4969246454693337,-0.16313575294568122,1,1,2,1,4,14.90764587482,2.0000278135789444,500,105,1.520187928516762,7.238990135794105
1872,0,0,CADC0872,5,75,16,5.3105787499999995,199.46925499404844,14.123358488477464,-1.4468105612811137,-0.08408168884756968,1,1,2,2,3,35.022227038088886,11.894293025495909,375,80,2.6595900665873127,12.466828437128028
1873,0,1,CADC0872,5,100,21,3.173327142857143,214.96462703952517,14.66167204105743,-1.4686447102278841,-0.060152838560758225,1,1,2,2,4,22.11723365945,4.301105296383938,500,105,2.1496462703952517,10.23641081140596
1874,0,1,CADC0872,5,75,16,7.14805125,284.0579550171859,16.854018957423357,-1.5224313964553458,-0.07532466339735878,1,1,2,1,2,48.50597981010666,14.891549265538771,375,80,3.7874394002291454,17.75362218857412
1875,0,1,CADC0872,5,100,21,5.656672380952381,320.9283975416658,17.914474525971052,-1.4890621440043081,-0.028660575325283957,1,1,2,2,4,32.5695738781,5.526933554282552,500,105,3.2092839754166578,15.282304644841227
1876,0,1,CADC0872,5,75,16,9.362885625,358.69899842194957,18.939350527986687,-1.4305996133301158,-0.09779551810777827,1,1,2,1,3,59.23458687628888,9.147333001897957,375,80,4.782653312292661,22.418687401371848
1877,0,1,CADC0872,5,100,21,8.92269,417.40623022784763,20.43052202533865,-1.390793198422183,0.0011212830299551428,1,1,2,3,6,44.146914934250006,11.840724599163991,500,105,4.174062302278476,19.87648715370703
1878,0,1,CADC0872,5,75,16,12.166772000000002,427.17287692583255,20.668160946872668,-1.4276078495618,-0.15676566997106828,1,1,2,1,3,70.4770472962761,11.27315160587681,375,80,5.695638359011101,26.698304807864535
1879,0,1,CADC0872,5,100,21,11.313047619047618,507.0828454414278,22.518500070862352,-1.3804593217366852,-0.04004983601311983,1,1,2,2,4,53.82929926406,11.648618721896952,500,105,5.070828454414278,24.146802163877517
1880,0,1,CADC0872,5,75,16,13.011560375,485.6762845332046,22.03806444616234,-1.3793997419931054,-0.14991165343234464,1,1,2,1,3,79.44313045026345,15.267664687240424,375,80,6.475683793776061,30.354767783325286
1881,0,1,CADC0872,5,100,21,12.031911428571428,597.1624730608122,24.436908009419117,-1.3359566360419024,-0.0458353258090241,1,1,2,2,5,62.277335711765,12.47088200697064,500,105,5.971624730608122,28.436308240991057
1882,0,1,CADC0872,5,75,16,13.990722062500001,558.1644050594739,23.625503276321414,-1.3395139729822938,-0.11313375505614502,1,1,2,1,4,91.45615784346877,14.052562229995699,375,80,7.442192067459652,34.88527531621712
1883,0,1,CADC0872,5,100,21,10.778753333333333,655.9471323774318,25.611464861999437,-1.2717725184068756,-0.03093342536381868,1,1,2,2,4,67.29586126224001,11.629273775650965,500,105,6.559471323774318,31.235577732258655
1884,0,1,CADC0872,5,75,16,13.80999125,635.966262638261,25.218371530260654,-1.4152868525997047,-0.10355444295587658,1,1,2,1,4,106.1861129572489,22.69087967007755,375,80,8.479550168510146,39.74789141489131
